1458,680,电话问诊,29.0,10分钟,2.9
1459,681,图文问诊,19.0,48小时,0.01
1460,681,电话问诊,75.0,15分钟,5.0
1461,682,电话问诊,100.0,15分钟,6.67
1462,683,电话问诊,75.0,15分钟,5.0
1463,683,视频问诊,75.0,15分钟,5.0
1464,684,私人医生,300.0,1个月,0.01
1465,685,私人医生,100.0,7天,0.01
1466,686,私人医生,5000.0,30天,0.12
1467,687,电话问诊,50.0,2015分钟,0.02
1468,688,私人医生,500.0,1个月,0.01
1469,689,电话问诊,49.0,10分钟,4.9
1470,690,图文问诊,20.0,48小时,0.01
1471,690,电话问诊,50.0,15分钟,3.33
1472,690,视频问诊,100.0,15分钟,6.67
1473,690,私人医生,150.0,1天,0.1
1474,691,图文问诊,30.0,48小时,0.01
1475,691,电话问诊,30.0,10分钟,3.0
1476,692,私人医生,30.0,1天,0.02
1477,693,图文问诊,15.0,48小时,0.01
1478,693,电话问诊,19.0,10分钟,1.9
1479,693,视频问诊,30.0,15分钟,2.0
1480,693,私人医生,200.0,1个月,0.0
1481,694,图文问诊,30.0,48小时,0.01
1482,694,电话问诊,29.0,1510分钟,0.02
1483,695,图文问诊,19.0,48小时,0.01
1484,695,电话问诊,19.0,10分钟,1.9
1485,695,视频问诊,30.0,15分钟,2.0
1486,695,私人医生,180.0,1个月,0.0
1487,696,图文问诊,19.0,48小时,0.01
1488,696,电话问诊,19.0,10分钟,1.9
1489,697,图文问诊,19.0,48小时,0.01
1490,698,图文问诊,19.0,48小时,0.01
1491,698,电话问诊,19.0,10分钟,1.9
1492,699,图文问诊,19.0,48小时,0.01
1493,699,电话问诊,19.0,10分钟,1.9
1494,699,私人医生,60.0,1个月,0.0
1495,700,图文问诊,10.0,48小时,0.0
1496,700,电话问诊,19.0,10分钟,1.9
1497,701,图文问诊,19.0,48小时,0.01
1498,701,电话问诊,19.0,10分钟,1.9
1499,702,图文问诊,30.0,48小时,0.01
1500,702,电话问诊,88.0,15分钟,5.87
1501,702,视频问诊,100.0,15分钟,6.67
1502,703,图文问诊,9.0,48小时,0.0
1503,703,电话问诊,9.0,10分钟,0.9
1504,704,图文问诊,19.0,48小时,0.01
1505,704,电话问诊,30.0,15分钟,2.0
1506,704,视频问诊,50.0,15分钟,3.33
1507,704,私人医生,200.0,1个月,0.0
1508,705,,,,
1509,706,,,,
1510,707,,,,
1511,708,私人医生,100.0,1天,0.07
1512,709,,,,
1513,710,,,,
1514,711,,,,
1515,712,,,,
1516,713,,,,
1517,714,,,,
1518,715,,,,
1519,716,,,,
1520,717,,,,
1521,718,,,,
1522,719,,,,
1523,720,,,,
1524,721,,,,
1525,722,,,,
1526,723,,,,
1527,724,专家团队,30.0,,
1528,725,,,,
1529,726,,,,
1530,727,,,,
1531,728,,,,
1532,729,,,,
1533,730,,,,
1534,731,,,,
1535,732,,,,
1536,733,,,,
1537,734,,,,
1538,735,,,,
1539,736,,,,
1540,737,,,,
1541,738,,,,
1542,739,,,,
1543,740,,,,
1544,741,,,,
1545,742,,,,
1546,743,,,,
1547,744,,,,
1548,745,,,,
1549,746,,,,
1550,747,,,,
1551,748,,,,
1552,749,,,,
1553,750,,,,
1554,751,,,,
1555,752,,,,
1556,753,,,,
1557,754,,,,
1558,755,,,,
1559,756,,,,
1560,757,图文问诊,38.0,48小时,0.01
1561,757,电话问诊,100.0,10分钟,10.0
1562,757,门诊加号,0.0,,
1563,757,私人医生,500.0,365天,0.0
1564,758,图文问诊,35.0,48小时,0.01
1565,759,图文问诊,59.0,48小时,0.02
1566,759,电话问诊,59.0,10分钟,5.9
1567,760,图文问诊,39.0,48小时,0.01
1568,760,电话问诊,39.0,15分钟,2.6
1569,761,图文问诊,35.0,48小时,0.01
1570,761,电话问诊,50.0,10分钟,5.0
1571,761,视频问诊,119.0,10分钟,11.9
1572,761,私人医生,300.0,1个月,0.01
1573,762,图文问诊,59.0,48小时,0.02
1574,762,电话问诊,60.0,10分钟,6.0
1575,763,图文问诊,80.0,48小时,0.03
1576,763,电话问诊,100.0,10分钟,10.0
1577,763,视频问诊,268.0,15分钟,17.87
1578,764,图文问诊,49.0,48小时,0.02
1579,764,电话问诊,65.0,510分钟,0.13
1580,764,视频问诊,90.0,510分钟,0.18
1581,764,私人医生,119.0,1个月,0.0
1582,765,图文问诊,49.0,48小时,0.02
1583,765,电话问诊,60.0,15分钟,4.0
1584,765,视频问诊,100.0,15分钟,6.67
1585,766,图文问诊,15.0,48小时,0.01
1586,766,电话问诊,30.0,15分钟,2.0
1587,766,视频问诊,50.0,15分钟,3.33
1588,766,私人医生,500.0,1个月,0.01
1589,767,图文问诊,39.0,48小时,0.01
1590,767,电话问诊,69.0,10分钟,6.9
1591,767,私人医生,80.0,1个月,0.0
1592,768,图文问诊,49.0,48小时,0.02
1593,768,私人医生,300.0,1个月,0.01
1594,769,电话问诊,75.0,15分钟,5.0
1595,770,图文问诊,30.0,48小时,0.01
1596,770,电话问诊,20.0,10分钟,2.0
1597,770,门诊加号,0.0,,
1598,770,视频问诊,50.0,15分钟,3.33
1599,770,私人医生,72.0,1个月,0.0
1600,771,图文问诊,50.0,48小时,0.02
1601,771,电话问诊,100.0,10分钟,10.0
1602,771,门诊加号,0.0,,
1603,771,视频问诊,150.0,15分钟,10.0
1604,772,图文问诊,39.0,48小时,0.01
1605,772,电话问诊,35.0,10分钟,3.5
1606,773,图文问诊,49.0,48小时,0.02
1607,773,电话问诊,119.0,15分钟,7.93
1608,773,私人医生,500.0,1个月,0.01
1609,773,专家团队,100.0,,
1610,774,图文问诊,39.0,48小时,0.01
1611,774,电话问诊,69.0,15分钟,4.6
1612,775,图文问诊,59.0,48小时,0.02
1613,775,电话问诊,59.0,15分钟,3.93
1614,775,视频问诊,99.0,15分钟,6.6
1615,775,私人医生,199.0,3天,0.05
1616,776,图文问诊,50.0,48小时,0.02
1617,776,门诊加号,0.0,,
1618,777,图文问诊,65.0,48小时,0.02
1619,777,电话问诊,119.0,15分钟,7.93
1620,777,私人医生,600.0,1个月,0.01
1621,777,专家团队,100.0,,
1622,778,图文问诊,30.0,48小时,0.01
1623,778,电话问诊,49.0,1015分钟,0.05
1624,778,视频问诊,75.0,15分钟,5.0
1625,778,私人医生,72.0,1个月,0.0
1626,779,图文问诊,49.0,48小时,0.02
1627,780,图文问诊,69.0,48小时,0.02
1628,780,私人医生,398.0,1个月,0.01
1629,781,图文问诊,79.0,48小时,0.03
1630,781,电话问诊,79.0,10分钟,7.9
1631,781,视频问诊,119.0,15分钟,7.93
1632,781,私人医生,238.0,1个月,0.01
1633,782,图文问诊,25.0,48小时,0.01
1634,782,电话问诊,60.0,15分钟,4.0
1635,782,视频问诊,136.0,15分钟,9.07
1636,782,私人医生,180.0,1个月,0.0
1637,783,图文问诊,49.0,48小时,0.02
1638,784,图文问诊,50.0,48小时,0.02
1639,784,电话问诊,80.0,10分钟,8.0
1640,785,图文问诊,35.0,48小时,0.01
1641,785,电话问诊,35.0,10分钟,3.5
1642,786,图文问诊,50.0,48小时,0.02
1643,786,电话问诊,75.0,15分钟,5.0
1644,786,门诊加号,0.0,,
1645,786,视频问诊,50.0,15分钟,3.33
1646,786,私人医生,120.0,1个月,0.0
1647,787,图文问诊,50.0,48小时,0.02
1648,787,电话问诊,50.0,10分钟,5.0
1649,788,图文问诊,35.0,48小时,0.01
1650,788,电话问诊,50.0,10分钟,5.0
1651,788,视频问诊,119.0,15分钟,7.93
1652,788,私人医生,85.0,1个月,0.0
1653,789,图文问诊,35.0,48小时,0.01
1654,789,电话问诊,35.0,10分钟,3.5
1655,790,图文问诊,49.0,48小时,0.02
1656,790,电话问诊,100.0,10分钟,10.0
1657,790,视频问诊,100.0,10分钟,10.0
1658,791,图文问诊,69.0,48小时,0.02
1659,791,电话问诊,129.0,15分钟,8.6
1660,791,门诊加号,0.0,,
1661,791,视频问诊,199.0,15分钟,13.27
1662,791,私人医生,156.0,1个月,0.0
1663,792,图文问诊,80.0,48小时,0.03
1664,792,电话问诊,119.0,15分钟,7.93
1665,792,私人医生,2000.0,1个月,0.05
1666,793,图文问诊,99.0,48小时,0.03
1667,793,电话问诊,139.0,15分钟,9.27
1668,793,门诊加号,0.0,,
1669,793,视频问诊,199.0,15分钟,13.27
1670,793,私人医生,6000.0,365天,0.01
1671,794,图文问诊,35.0,48小时,0.01
1672,794,电话问诊,35.0,10分钟,3.5
1673,795,图文问诊,30.0,48小时,0.01
1674,795,私人医生,140.0,1个月,0.0
1675,796,图文问诊,35.0,48小时,0.01
1676,797,图文问诊,30.0,48小时,0.01
1677,797,门诊加号,-1.0,,
1678,798,图文问诊,39.0,48小时,0.01
1679,798,电话问诊,49.0,15分钟,3.27
1680,799,图文问诊,15.0,48小时,0.01
1681,799,电话问诊,30.0,10分钟,3.0
1682,800,图文问诊,79.0,48小时,0.03
1683,800,电话问诊,128.0,15分钟,8.53
1684,801,图文问诊,40.0,48小时,0.01
1685,801,电话问诊,50.0,15分钟,3.33
1686,801,私人医生,200.0,1个月,0.0
1687,802,图文问诊,26.0,48小时,0.01
1688,802,电话问诊,35.0,10分钟,3.5
1689,803,图文问诊,25.0,48小时,0.01
1690,803,电话问诊,99.0,10分钟,9.9
1691,804,图文问诊,30.0,48小时,0.01
1692,804,视频问诊,120.0,15分钟,8.0
1693,805,图文问诊,30.0,48小时,0.01
1694,805,电话问诊,45.0,15分钟,3.0
1695,805,视频问诊,45.0,15分钟,3.0
1696,805,私人医生,200.0,1个月,0.0
1697,806,图文问诊,49.0,48小时,0.02
1698,806,电话问诊,49.0,10分钟,4.9
1699,807,图文问诊,30.0,48小时,0.01
1700,807,电话问诊,119.0,15分钟,7.93
1701,807,门诊加号,0.0,,
1702,807,视频问诊,50.0,510分钟,0.1
1703,807,私人医生,72.0,1个月,0.0
1704,808,图文问诊,30.0,48小时,0.01
1705,808,视频问诊,50.0,15分钟,3.33
1706,808,私人医生,72.0,1个月,0.0
1707,809,图文问诊,69.0,48小时,0.02
1708,809,电话问诊,49.0,105分钟,0.47
1709,809,门诊加号,0.0,,
1710,809,视频问诊,119.0,2010分钟,0.06
1711,809,私人医生,199.0,1个月,0.0
1712,810,图文问诊,30.0,48小时,0.01
1713,810,电话问诊,50.0,15分钟,3.33
1714,810,私人医生,72.0,1个月,0.0
1715,811,电话问诊,75.0,15分钟,5.0
1716,811,视频问诊,75.0,1515分钟,0.05
1717,812,图文问诊,49.0,48小时,0.02
1718,812,电话问诊,49.0,10分钟,4.9
1719,813,图文问诊,100.0,48小时,0.03
1720,813,电话问诊,100.0,10分钟,10.0
1721,814,图文问诊,12.0,48小时,0.0
1722,815,图文问诊,49.0,48小时,0.02
1723,815,电话问诊,49.0,10分钟,4.9
1724,816,图文问诊,59.0,48小时,0.02
1725,816,电话问诊,199.0,15分钟,13.27
1726,816,视频问诊,75.0,15分钟,5.0
1727,817,图文问诊,69.0,48小时,0.02
1728,817,电话问诊,99.0,15分钟,6.6
1729,818,图文问诊,49.0,48小时,0.02
1730,818,电话问诊,49.0,10分钟,4.9
1731,819,图文问诊,49.0,48小时,0.02
1732,819,电话问诊,49.0,10分钟,4.9
1733,819,门诊加号,-1.0,,
1734,819,私人医生,119.0,1个月,0.0
1735,820,图文问诊,25.0,48小时,0.01
1736,820,电话问诊,35.0,10分钟,3.5
1737,821,图文问诊,50.0,48小时,0.02
1738,821,电话问诊,50.0,2010分钟,0.02
1739,821,视频问诊,100.0,15分钟,6.67
1740,821,私人医生,2000.0,1个月,0.05
1741,821,专家团队,100.0,,
1742,822,图文问诊,39.0,48小时,0.01
1743,822,电话问诊,75.0,10分钟,7.5
1744,823,图文问诊,49.0,48小时,0.02
1745,823,电话问诊,49.0,10分钟,4.9
1746,824,图文问诊,50.0,48小时,0.02
1747,825,图文问诊,49.0,48小时,0.02
1748,825,电话问诊,49.0,10分钟,4.9
1749,826,私人医生,120.0,1个月,0.0
1750,827,图文问诊,59.0,48小时,0.02
1751,827,电话问诊,59.0,10分钟,5.9
1752,827,私人医生,600.0,1个月,0.01
1753,828,图文问诊,66.0,48小时,0.02
1754,828,电话问诊,200.0,5分钟,40.0
1755,829,图文问诊,49.0,48小时,0.02
1756,830,图文问诊,50.0,48小时,0.02
1757,830,电话问诊,200.0,15分钟,13.33
1758,831,图文问诊,19.0,48小时,0.01
1759,831,电话问诊,30.0,15分钟,2.0
1760,832,门诊加号,0.0,,
1761,833,,,,
1762,834,图文问诊,25.0,48小时,0.01
1763,834,电话问诊,25.0,10分钟,2.5
1764,835,图文问诊,10.0,48小时,0.0
1765,835,电话问诊,10.0,10分钟,1.0
1766,836,图文问诊,19.0,48小时,0.01
1767,836,电话问诊,19.0,10分钟,1.9
1768,837,电话问诊,35.0,10分钟,3.5
1769,838,图文问诊,25.0,48小时,0.01
1770,838,电话问诊,25.0,10分钟,2.5
1771,839,图文问诊,25.0,48小时,0.01
1772,839,电话问诊,25.0,10分钟,2.5
1773,840,电话问诊,30.0,10分钟,3.0
1774,840,私人医生,72.0,1个月,0.0
1775,841,电话问诊,35.0,10分钟,3.5
1776,842,电话问诊,35.0,10分钟,3.5
1777,843,门诊加号,0.0,,
1778,844,电话问诊,36.0,10分钟,3.6
1779,844,私人医生,86.0,1个月,0.0
1780,845,电话问诊,35.0,10分钟,3.5
1781,846,门诊加号,0.0,,
1782,847,图文问诊,25.0,48小时,0.01
1783,847,电话问诊,30.0,10分钟,3.0
1784,848,电话问诊,119.0,15分钟,7.93
1785,849,电话问诊,35.0,10分钟,3.5
1786,850,图文问诊,29.0,48小时,0.01
1787,851,图文问诊,25.0,48小时,0.01
1788,852,图文问诊,29.0,48小时,0.01
1789,852,电话问诊,29.0,10分钟,2.9
1790,853,图文问诊,25.0,48小时,0.01
1791,853,电话问诊,30.0,10分钟,3.0
1792,853,视频问诊,49.0,15分钟,3.27
1793,854,图文问诊,20.0,48小时,0.01
1794,854,电话问诊,20.0,15分钟,1.33
1795,854,视频问诊,20.0,15分钟,1.33
1796,855,图文问诊,19.0,48小时,0.01
1797,855,电话问诊,29.0,15分钟,1.93
1798,855,视频问诊,29.0,15分钟,1.93
1799,855,私人医生,50.0,1个月,0.0
1800,855,专家团队,60.0,,
1801,856,图文问诊,30.0,48小时,0.01
1802,856,电话问诊,60.0,15分钟,4.0
1803,856,视频问诊,120.0,15分钟,8.0
1804,856,私人医生,200.0,1个月,0.0
1805,857,图文问诊,30.0,48小时,0.01
1806,857,电话问诊,10.0,10分钟,1.0
1807,857,私人医生,24.0,1个月,0.0
1808,858,图文问诊,49.0,48小时,0.02
1809,858,电话问诊,50.0,15分钟,3.33
1810,858,门诊加号,0.0,,
1811,858,视频问诊,100.0,15分钟,6.67
1812,858,私人医生,119.0,1个月,0.0
1813,859,图文问诊,50.0,48小时,0.02
1814,859,电话问诊,20.0,15分钟,1.33
1815,859,视频问诊,50.0,15分钟,3.33
1816,859,私人医生,300.0,100天,0.0
1817,860,电话问诊,89.0,15分钟,5.93
1818,861,图文问诊,50.0,48小时,0.02
1819,861,电话问诊,50.0,10分钟,5.0
1820,862,图文问诊,20.0,48小时,0.01
1821,862,电话问诊,30.0,15分钟,2.0
1822,862,门诊加号,0.0,,
1823,862,视频问诊,54.0,15分钟,3.6
1824,863,电话问诊,49.0,10分钟,4.9
1825,864,电话问诊,150.0,5分钟,30.0
1826,865,电话问诊,49.0,10分钟,4.9
1827,866,私人医生,100.0,5天,0.01
1828,867,门诊加号,0.0,,
1829,868,电话问诊,49.0,10分钟,4.9
1830,869,电话问诊,75.0,15分钟,5.0
1831,870,视频问诊,50.0,15分钟,3.33
1832,871,图文问诊,29.0,48小时,0.01
1833,871,电话问诊,29.0,10分钟,2.9
1834,872,,,,
1835,873,电话问诊,75.0,15分钟,5.0
1836,874,图文问诊,100.0,48小时,0.03
1837,874,电话问诊,100.0,5分钟,20.0
1838,874,私人医生,1000.0,1个月,0.02
1839,875,电话问诊,60.0,15分钟,4.0
1840,876,图文问诊,99.0,48小时,0.03
1841,876,电话问诊,99.0,1015分钟,0.1
1842,876,视频问诊,108.0,15分钟,7.2
1843,876,私人医生,199.0,7天,0.02
1844,876,专家团队,100.0,,
1845,877,私人医生,300.0,30天,0.01
1846,878,图文问诊,29.0,48小时,0.01
1847,878,私人医生,150.0,1个月,0.0
1848,878,专家团队,60.0,,
1849,879,私人医生,200.0,1个月,0.0
1850,880,图文问诊,19.0,48小时,0.01
1851,880,电话问诊,39.0,15分钟,2.6
1852,880,视频问诊,39.0,15分钟,2.6
1853,880,私人医生,59.0,1个月,0.0
1854,881,门诊加号,0.0,,
1855,881,私人医生,500.0,3天,0.12
1856,882,图文问诊,29.0,48小时,0.01
1857,882,电话问诊,29.0,10分钟,2.9
1858,883,电话问诊,60.0,15分钟,4.0
1859,883,视频问诊,100.0,15分钟,6.67
1860,883,私人医生,800.0,30天,0.02
1861,884,私人医生,29.0,30天,0.0
1862,885,图文问诊,19.0,48小时,0.01
1863,885,电话问诊,30.0,15分钟,2.0
1864,886,私人医生,45.0,30天,0.0
1865,887,图文问诊,16.0,48小时,0.01
1866,887,电话问诊,16.0,10分钟,1.6
1867,888,图文问诊,120.0,48小时,0.04
1868,888,电话问诊,36.0,5分钟,7.2
1869,888,视频问诊,120.0,15分钟,8.0
1870,888,私人医生,200.0,1个月,0.0
1871,889,图文问诊,42.0,48小时,0.01
1872,889,电话问诊,35.0,15分钟,2.33
1873,889,视频问诊,100.0,15分钟,6.67
1874,889,私人医生,500.0,1个月,0.01
1875,890,电话问诊,20.0,10分钟,2.0
1876,890,视频问诊,20.0,15分钟,1.33
1877,891,图文问诊,9.0,48小时,0.0
1878,891,电话问诊,20.0,15分钟,1.33
1879,891,视频问诊,20.0,15分钟,1.33
1880,892,图文问诊,29.0,48小时,0.01
1881,892,电话问诊,29.0,10分钟,2.9
1882,893,私人医生,600.0,90天,0.0
1883,894,电话问诊,19.0,10分钟,1.9
1884,895,图文问诊,10.0,48小时,0.0
1885,895,电话问诊,19.0,10分钟,1.9
1886,896,私人医生,5000.0,1天,3.47
1887,897,图文问诊,19.0,48小时,0.01
1888,897,电话问诊,19.0,10分钟,1.9
1889,897,视频问诊,30.0,15分钟,2.0
1890,897,私人医生,20.0,1个月,0.0
1891,898,私人医生,200.0,1个月,0.0
1892,899,图文问诊,20.0,48小时,0.01
1893,899,电话问诊,20.0,10分钟,2.0
1894,900,图文问诊,29.0,48小时,0.01
1895,900,电话问诊,45.0,105分钟,0.43
1896,901,图文问诊,19.0,48小时,0.01
1897,901,电话问诊,19.0,10分钟,1.9
1898,902,图文问诊,19.0,48小时,0.01
1899,903,图文问诊,29.0,48小时,0.01
1900,903,电话问诊,20.0,15分钟,1.33
1901,903,私人医生,150.0,7天,0.01
1902,904,图文问诊,19.0,48小时,0.01
1903,905,图文问诊,19.0,48小时,0.01
1904,905,电话问诊,32.0,10分钟,3.2
1905,905,私人医生,500.0,1个月,0.01
1906,906,私人医生,30.0,30天,0.0
1907,907,私人医生,77.0,5天,0.01
1908,908,图文问诊,19.0,48小时,0.01
1909,908,电话问诊,19.0,10分钟,1.9
1910,908,私人医生,20.0,1个月,0.0
1911,909,图文问诊,19.0,48小时,0.01
1912,909,电话问诊,19.0,10分钟,1.9
1913,910,,,,
1914,911,私人医生,100.0,1天,0.07
1915,911,专家团队,100.0,,
1916,912,图文问诊,19.0,48小时,0.01
1917,912,电话问诊,19.0,10分钟,1.9
1918,913,图文问诊,20.0,48小时,0.01
1919,913,电话问诊,20.0,15分钟,1.33
1920,914,,,,
1921,915,电话问诊,50.0,15分钟,3.33
1922,915,视频问诊,45.0,15分钟,3.0
1923,915,私人医生,300.0,1个月,0.01
1924,916,图文问诊,60.0,48小时,0.02
1925,916,电话问诊,100.0,15分钟,6.67
1926,916,视频问诊,50.0,15分钟,3.33
1927,917,图文问诊,19.0,48小时,0.01
1928,917,电话问诊,19.0,10分钟,1.9
1929,918,,,,
1930,919,,,,
1931,920,,,,
1932,921,,,,
1933,922,,,,
1934,923,,,,
1935,924,,,,
1936,925,,,,
1937,926,,,,
1938,927,,,,
1939,928,,,,
1940,929,,,,
1941,930,,,,
1942,931,,,,
1943,932,,,,
1944,933,,,,
1945,934,,,,
1946,935,,,,
1947,936,,,,
1948,937,,,,
1949,938,,,,
1950,939,,,,
1951,940,,,,
1952,941,,,,
1953,942,,,,
1954,943,,,,
1955,944,,,,
1956,945,,,,
1957,946,,,,
1958,947,,,,
1959,948,,,,
1960,949,,,,
1961,950,,,,
1962,951,,,,
1963,952,,,,
1964,953,,,,
1965,954,,,,
1966,955,,,,
1967,956,,,,
1968,957,,,,
1969,958,,,,
1970,959,,,,
1971,960,,,,
1972,961,,,,
1973,962,,,,
1974,963,,,,
1975,964,,,,
1976,965,,,,
1977,966,,,,
1978,967,,,,
1979,968,,,,
1980,969,,,,
1981,970,,,,
1982,971,,,,
1983,972,,,,
1984,973,,,,
1985,974,,,,
1986,975,,,,
1987,976,,,,
1988,977,,,,
1989,978,,,,
1990,979,,,,
1991,980,,,,
1992,981,,,,
1993,982,,,,
1994,983,,,,
1995,984,,,,
1996,985,,,,
1997,986,,,,
1998,987,,,,
1999,988,,,,
2000,989,,,,
2001,990,,,,
2002,991,,,,
2003,992,,,,
2004,993,,,,
2005,994,,,,
2006,995,,,,
2007,996,,,,
2008,997,专家团队,60.0,,
2009,998,,,,
2010,999,,,,
2011,1000,,,,
2012,1001,,,,
2013,1002,,,,
2014,1003,,,,
2015,1004,,,,
2016,1005,,,,
2017,1006,,,,
2018,1007,,,,
2019,1008,,,,
2020,1009,,,,
2021,1010,,,,
2022,1011,,,,
2023,1012,,,,
2024,1013,,,,
2025,1014,,,,
2026,1015,,,,
2027,1016,,,,
2028,1017,,,,
2029,1018,,,,
2030,1019,,,,
2031,1020,,,,
2032,1021,,,,
2033,1022,,,,
2034,1023,,,,
2035,1024,,,,
2036,1025,,,,
2037,1026,,,,
2038,1027,,,,
2039,1028,,,,
2040,1029,,,,
2041,1030,,,,
2042,1031,,,,
2043,1032,,,,
2044,1033,,,,
2045,1034,,,,
2046,1035,,,,
2047,1036,,,,
2048,1037,图文问诊,100.0,48小时,0.03
2049,1037,电话问诊,30.0,10分钟,3.0
2050,1038,图文问诊,39.0,48小时,0.01
2051,1038,电话问诊,58.0,1015分钟,0.06
2052,1038,视频问诊,65.0,1510分钟,0.04
2053,1038,私人医生,95.0,1个月,0.0
2054,1039,图文问诊,19.0,48小时,0.01
2055,1039,电话问诊,75.0,15分钟,5.0
2056,1039,门诊加号,0.0,,
2057,1039,私人医生,95.0,1个月,0.0
2058,1040,图文问诊,36.0,48小时,0.01
2059,1041,图文问诊,19.0,48小时,0.01
2060,1041,电话问诊,30.0,5分钟,6.0
2061,1041,门诊加号,0.0,,
2062,1041,视频问诊,40.0,5分钟,8.0
2063,1041,私人医生,200.0,1个月,0.0
2064,1042,图文问诊,39.9,48小时,0.01
2065,1042,私人医生,90.0,1个月,0.0
2066,1043,图文问诊,29.0,48小时,0.01
2067,1043,电话问诊,100.0,5分钟,20.0
2068,1044,图文问诊,20.0,48小时,0.01
2069,1044,电话问诊,25.0,3015分钟,0.01
2070,1045,图文问诊,20.0,48小时,0.01
2071,1045,视频问诊,119.0,15分钟,7.93
2072,1046,图文问诊,19.9,48小时,0.01
2073,1047,图文问诊,39.0,48小时,0.01
2074,1047,电话问诊,75.0,15分钟,5.0
2075,1047,门诊加号,0.0,,
2076,1047,视频问诊,90.0,15分钟,6.0
2077,1047,私人医生,60.0,1个月,0.0
2078,1048,图文问诊,99.0,48小时,0.03
2079,1048,电话问诊,150.0,1510分钟,0.1
2080,1048,私人医生,500.0,1个月,0.01
2081,1049,图文问诊,49.0,48小时,0.02
2082,1050,图文问诊,35.0,48小时,0.01
2083,1050,电话问诊,200.0,10分钟,20.0
2084,1050,视频问诊,119.0,10分钟,11.9
2085,1051,图文问诊,35.0,48小时,0.01
2086,1051,电话问诊,45.0,10分钟,4.5
2087,1051,视频问诊,55.0,15分钟,3.67
2088,1052,图文问诊,79.0,48小时,0.03
2089,1052,电话问诊,99.0,10分钟,9.9
2090,1052,门诊加号,0.0,,
2091,1053,图文问诊,59.0,48小时,0.02
2092,1053,电话问诊,119.0,15分钟,7.93
2093,1053,视频问诊,119.0,15分钟,7.93
2094,1053,私人医生,140.0,1个月,0.0
2095,1054,图文问诊,35.0,48小时,0.01
2096,1054,电话问诊,35.0,10分钟,3.5
2097,1054,视频问诊,119.0,15分钟,7.93
2098,1055,图文问诊,39.0,48小时,0.01
2099,1056,图文问诊,9.0,48小时,0.0
2100,1056,电话问诊,25.0,10分钟,2.5
2101,1056,私人医生,100.0,1个月,0.0
2102,1057,图文问诊,50.0,48小时,0.02
2103,1057,电话问诊,50.0,10分钟,5.0
2104,1058,图文问诊,25.0,48小时,0.01
2105,1059,图文问诊,25.0,48小时,0.01
2106,1060,图文问诊,25.0,48小时,0.01
2107,1061,图文问诊,15.0,48小时,0.01
2108,1061,电话问诊,38.0,10分钟,3.8
2109,1061,门诊加号,-1.0,,
2110,1061,视频问诊,40.0,15分钟,2.67
2111,1061,私人医生,29.0,1个月,0.0
2112,1061,专家团队,20.0,,
2113,1062,图文问诊,35.0,48小时,0.01
2114,1063,图文问诊,49.0,48小时,0.02
2115,1063,电话问诊,49.0,10分钟,4.9
2116,1064,图文问诊,49.0,48小时,0.02
2117,1064,电话问诊,75.0,3015分钟,0.02
2118,1064,私人医生,120.0,1个月,0.0
2119,1065,图文问诊,49.0,48小时,0.02
2120,1066,图文问诊,50.0,48小时,0.02
2121,1066,电话问诊,50.0,10分钟,5.0
2122,1067,图文问诊,49.0,48小时,0.02
2123,1067,电话问诊,49.0,10分钟,4.9
2124,1068,图文问诊,29.0,48小时,0.01
2125,1068,电话问诊,30.0,155分钟,0.19
2126,1068,视频问诊,45.0,15分钟,3.0
2127,1068,私人医生,2000.0,1个月,0.05
2128,1069,图文问诊,29.0,48小时,0.01
2129,1069,电话问诊,45.5,15分钟,3.03
2130,1070,图文问诊,35.0,48小时,0.01
2131,1070,电话问诊,35.0,10分钟,3.5
2132,1071,图文问诊,30.0,48小时,0.01
2133,1071,电话问诊,49.0,10分钟,4.9
2134,1072,图文问诊,49.0,48小时,0.02
2135,1072,电话问诊,75.0,15分钟,5.0
2136,1073,电话问诊,29.0,10分钟,2.9
2137,1074,图文问诊,20.0,48小时,0.01
2138,1074,视频问诊,50.0,15分钟,3.33
2139,1075,图文问诊,25.0,48小时,0.01
2140,1075,电话问诊,29.0,15分钟,1.93
2141,1075,私人医生,50.0,1天,0.03
2142,1076,图文问诊,49.0,48小时,0.02
2143,1077,图文问诊,49.0,48小时,0.02
2144,1077,电话问诊,49.0,10分钟,4.9
2145,1078,图文问诊,20.0,48小时,0.01
2146,1078,电话问诊,20.0,10分钟,2.0
2147,1079,图文问诊,35.0,48小时,0.01
2148,1079,电话问诊,35.0,10分钟,3.5
2149,1080,电话问诊,119.0,15分钟,7.93
2150,1080,视频问诊,60.0,15分钟,4.0
2151,1080,私人医生,39.0,1个月,0.0
2152,1081,图文问诊,49.0,48小时,0.02
2153,1081,电话问诊,49.0,10分钟,4.9
2154,1082,图文问诊,49.0,48小时,0.02
2155,1082,电话问诊,49.0,10分钟,4.9
2156,1082,私人医生,300.0,1个月,0.01
2157,1083,电话问诊,100.0,15分钟,6.67
2158,1083,门诊加号,0.0,,
2159,1084,电话问诊,35.0,10分钟,3.5
2160,1085,电话问诊,35.0,10分钟,3.5
2161,1085,私人医生,119.0,30天,0.0
2162,1086,图文问诊,20.0,48小时,0.01
2163,1086,电话问诊,20.0,10分钟,2.0
2164,1087,图文问诊,20.0,48小时,0.01
2165,1087,电话问诊,20.0,10分钟,2.0
2166,1088,电话问诊,100.0,15分钟,6.67
