669,郝新民,主治医师,长治医学院附属和平医院,皮肤科,山西,,,0.0,皮肤性病常见病、多发病及疑难病的诊治,主治医师，从事临床工作30余年，曾在北京大学第一附属医院皮肤科进修学习，有较扎实的理论基础，対皮肤性病常见病、多发病及疑难病的诊治有一定的经验。,85.0,0.0,1.0,0.0,2020-07-31 10:48:39,,,
670,闫鑫,主治医师,长治医学院附属和平医院,皮肤科,山西,99,2593.0,6.0,图片清楚，感觉明确，明确诊断,,,,,,,,,
竭尽全力帮助患者康复,皮肤过敏、皮肤病,11880,5,2375,2543,2023-04-15 10:43:55,89.0,90.0,86,,,,,,,,,
671,钱虹蓉,主治医师,山西盈康一生总医院,皮肤科,山西,99,172.0,0.0,擅长痤疮，玫瑰痤疮，雀斑，黄褐斑，皮炎，湿疹，瘢痕，银屑病，白癜风，各类疣，皮肤感染等常见皮肤病。,主治医生，毕业于山西大同大学临床医学专业，从事皮肤科临床工作十余年，进修于“西安交通大学第一附属医院”。,1930.0,0.0,172.0,144.0,2024-08-26 16:23:00,92.0,92.0,83.0
672,韩齐心,住院医师,太原市中心医院,皮肤科,山西,100,213.0,0.0,擅长痤疮，皮炎，湿疹，感染性疾病，银屑病，自身免疫性疾病及皮肤美容的诊治,硕士毕业于中国医科大学皮肤性病学专业。发表SCI收录文章5篇。以第一作者发表SCI收录文章2篇，中华核心系列综述1篇。,,,,,,,,
就职于太原市中心医院皮肤科,1856,0,210,207,2022-11-25 13:25:20,100,100.0,100.0,,,,,,,,,,
673,高慧,主治医师,临汾市人民医院,皮肤科,山西,99,3790.0,0.0,擅长各种皮肤性病领域的常见病，多发病，如湿疹皮炎类，痤疮，感染性皮肤病，脱发，银屑病，白癜风等。,本人为五年制本科学历，从事本专业工作十年，曾进修于2018年北大人民医院。,17982.0,0.0,2993.0,3777.0,2020-02-13 13:13:56,100.0,100.0,100.0
674,魏婷,主治医师,太原市妇幼保健院,皮肤科,山西,99,5621.0,1.0,皮肤科常见病多发病的诊断治疗。包括湿疹、特应性皮炎、荨麻疹、丘疹性荨麻疹等过敏性疾病；单纯疱疹、带状疱疹、疣等病毒性感染性疾病；疖痈等细菌性感染性疾病的保守及手术治疗；体表肿物切除治疗；体表附属器疾病的治疗。,2012年毕业于山西医科大学临床系，于2013年报考执业医师并顺利通过，毕业即在万柏林区中心医院外科工作，于2017年开始到山西大医院皮肤科进修学习，于2020年5月份变更执业范围为皮肤科，2020年12月到太原市妇幼保健院皮肤科工作至今。,24672.0,2.0,4101.0,5287.0,2022-12-05 15:40:47,98.0,98.0,100.0
675,江涛,主治医师,太原市中心医院,皮肤科,山西,100,61.0,0.0,银屑病，皮炎，痤疮，大疱性皮肤病，白癜风，尖锐湿疣，梅毒，生殖器疱疹等,山西医科大学临床系毕业，从事皮肤病诊疗10年余，对各种过敏性，病毒性以免因性皮肤病有较为丰富的诊疗经验。,584.0,0.0,58.0,58.0,2022-10-01 10:16:12,100.0,100.0,100.0
676,李静,副主任医师,临汾市人民医院,皮肤科,山西,99,1762.0,0.0,过敏性皮炎  面部皮炎  湿疹  过敏性紫癜  带状疱疹  痤疮 银屑病等皮肤科常见病 多发病及疑难病,从事三甲医院皮肤科工作20年 于西安西京医院学习一年 发表论文数篇 有丰富的临床经验,6276.0,0.0,1043.0,1749.0,2020-02-14 12:37:19,100.0,100.0,100.0
677,马建彬,主治医师,平遥县人民医院,皮肤科,山西,99,4302.0,0.0,擅长湿疹、特应性皮炎、荨麻疹、带状疱疹、药物性皮炎、疣、银屑病、脂溢性脱发、斑秃、痤疮、甲癣、梅毒、尖锐湿疣及手术切除体表肿物等治疗。,主治医师。在平遥县人民医院皮肤科工作,19640.0,0.0,3917.0,4273.0,2021-06-05 10:16:24,100.0,100.0,100.0
678,杜建平,主任医师,太原市第二人民医院,皮肤科,山西,100,1.0,0.0,痤疮 玫瑰痤疮  黄褐斑 脱发 瘢痕  湿疹  荨麻疹  白癜风   银屑病  儿童皮肤病诊治,杜建平，女，太原市第二人民医院，皮肤科，主任医师。1990年毕业于山西医学院，从事临床工作30年，曾任皮肤科主任，并多次被评为优秀科主任。在皮肤病诊治方面积累了丰富的经验，能为患者提供个性化的精准的诊疗服务，熟练进行皮肤性病科常见病、多发病的诊治，擅长痤疮、酒渣鼻、雄激素性脱发、斑秃、黄褐斑、皮肤光老化及小儿皮肤病的诊治，在诊治银屑病、白癜风方面积累了丰富的经验。,45.0,0.0,0.0,1.0,2024-06-07 17:45:54,0.0,0.0,0.0
679,马慧芳,副主任医师,中铁十七局集团有限公司中心医院,皮肤科,山西,99,6.0,4.0,面部损容性皮肤病、光电、注射,硕士研究生，毕业于大连医科大学皮肤病性病专业，美容主诊医师,308965.0,0.0,61772.0,62306.0,2020-08-26 09:53:25,99.0,99.0,99.0
680,崔建云,副主任医师,中铁十二局集团有限公司中心医院,皮肤科,山西,100,2.0,0.0,皮炎，湿疹，带状疱疹，痤疮，玫瑰糠疹，寻常疣，丝状疣，梅毒，尖锐湿疣，皮肤肿瘤等,从事皮肤科三十年，有丰富的临床经验，在北京空军总院进修学习，目前任门诊部主任，副主任医师。,184.0,0.0,3.0,2.0,2021-08-27 14:20:27,0.0,0.0,0.0
681,靳慧平,主治医师,太原市妇幼保健院,皮肤科,山西,99,5296.0,26.0,擅长儿童与成人常见皮肤病的诊治，皮炎，湿疹，荨麻疹，痤疮，及细菌病毒等感染性疾病的诊疗,主治医师，硕士研究生学历，于2019年毕业于山西医科大学第一医院皮肤科，毕业后一直从事皮肤病学诊疗工作，曾于省级单位进修。,23565.0,0.0,4703.0,5054.0,2023-01-06 16:28:36,99.0,99.0,99.0
682,王一如,主治医师,太原市妇幼保健院,皮肤科,山西,99,4.0,4.0,对于常见的皮肤病及性病的诊断、治疗，有着丰富的临床经验。,王一如，女，硕士研究生，皮肤性病科主治医师，从事该专业十余年，有着丰富的临床经验。,331352.0,0.0,47327.0,47304.0,2022-10-07 11:00:58,99.0,99.0,99.0
683,王建华,主治医师,山西省儿童医院,皮肤科,山西,99,1.0,39.0,儿童皮肤病及过敏性疾病,王建华，女，主治医师，2015年获皮肤性病学硕士研究生学位。,79310.0,0.0,11313.0,11130.0,2023-04-30 12:29:05,99.0,99.0,99.0
684,杨琴,副主任医师,临汾市人民医院,皮肤科,山西,99,1.0,3.0,各种常见皮肤病的诊治，尤其面部各种皮炎及痤疮，问题肌肤的管理及诊治。,临汾市人民医院皮肤科副主任，毕业于山西医科大学皮肤性病专业，进修于第四军医大学皮肤病院。擅长各种常见皮肤病的诊治。,94896.0,0.0,15805.0,15775.0,2020-03-06 10:02:54,99.0,99.0,99.0
685,崔婷婷,主治医师,河津市人民医院,皮肤科,山西,99,1.0,4.0,痤疮、湿疹、银屑病、性病、白癜风、荨麻疹、血管炎、紫癜、系统性红斑狼疮、白塞氏综合征等皮肤科常见病多发病,大学本科，获得首批全国住院医师规范化培训证书,70310.0,0.0,14035.0,16957.0,2021-08-19 17:17:20,98.0,99.0,98.0
686,韩金斗,住院医师,太原市中心医院,皮肤科,山西,100,157.0,0.0,过敏性疾病，真菌性皮肤病，细菌性皮肤病，寻麻疹，带状疱疹，银屑病等,2012年从事皮肤病至今,819.0,0.0,89.0,157.0,2020-02-20 18:55:43,0.0,0.0,0.0
687,郭晋荣,主治医师,晋城市人民医院,皮肤科,山西,100,3.0,0.0,皮肤科及性病的常见病，多发病，如荨麻疹，带状疱疹，痤疮等，面部年轻化的诊治，如激光，注射等,待补充,168.0,0.0,7.0,3.0,2021-09-02 15:37:55,0.0,0.0,0.0
688,马大义,主治医师,平遥县人民医院,皮肤科,山西,99,1.0,1.0,皮炎，湿疹，荨麻疹，银屑病，带状疱疹，尖锐湿疣，神经性皮炎，寻常疣,待补充,67128.0,0.0,8386.0,14268.0,2021-06-11 15:27:29,98.0,98.0,98.0
689,冯静,主治医师,晋城市人民医院,皮肤科,山西,100,1.0,0.0,擅长皮炎、湿疹、荨麻疹、真菌感染（甲癣、足癣）、痤疮、玫瑰痤疮、带状疱疹，银屑病等常见皮肤疾病诊疗。擅长皮肤光电治疗及抗衰、面部年轻化治疗。,本人硕士研究生毕业于山西医科大学，主治医师，工作于晋城市人民医院皮肤科2年。曾至西京医院及中国医学科学院南京皮炎所学习。,112.0,0.0,1.0,1.0,2023-01-01 13:55:38,0.0,0.0,0.0
690,罗全生,副主任医师,运城护理职业学院附属医院,皮肤科,山西,100,513.0,0.0,痤疮，银屑病，老年性皮肤病及疑难皮肤病的诊治。,从事皮肤病临床、教学30余年，83年结业于中国医科大学第一附属医院全国皮肤科医师学习班。先后在运城市卫校、市中心医院、市皮肤病医院工作。现在万荣县医院周日上午出诊。正在筹建山西皮肤科医联体。对皮肤美容、各种皮肤病、皮肤外用制剂有较深入的研究。愿自己的知识、经验为皮肤病人所用。,3990.0,0.0,391.0,510.0,2021-03-08 10:16:32,100.0,100.0,100.0
691,王玉兰,主任医师,大同市第四人民医院,皮肤科,山西,,1.0,0.0,银屑病，痤疮，脂溢性皮炎，脱发等，梅毒，尖锐湿疣，HPV感染等。,本科，主任医师，原大同市四医院皮肤性病科主任。,50.0,0.0,1.0,0.0,2024-12-12 14:11:34,,,
692,张玮,主治医师,太原市人民医院,皮肤科,山西,100,92.0,0.0,擅长湿疹，过敏性皮炎，痤疮、药疹、多形性红斑及皮肤良恶性肿瘤的诊断。,带状疱疹、湿疹、银屑病、白癜风、特应性皮炎、皮肤肿瘤等皮肤病的诊断及治疗。,735.0,0.0,94.0,92.0,2022-03-05 10:26:47,100.0,100.0,100.0
693,王泽鹏,住院医师,娄烦县中医医院,皮肤科,山西,100,58.0,1.0,擅长皮肤科常见病多发病，皮炎、湿疹，痤疮,从事皮肤科，皮肤外科，皮肤病康复等11年，有丰富的临床经验,402.0,0.0,57.0,43.0,2025-04-06 10:31:33,100.0,100.0,100.0
694,李文萍,主治医师,山西尔湾妇产医院,皮肤科,山西,99,6.0,6.0,湿疹、荨麻疹、痤疮、斑秃、雄性激素性脱发、带状疱疹、玫瑰痤疮,从事皮肤科工作30年，擅长皮肤科多发病，常见病的诊断治疗。,695620.0,3.0,69536.0,64156.0,2023-08-21 15:00:42,99.0,99.0,99.0
695,梁志伟,住院医师,太原宏远爱谛医疗美容门诊部,皮肤科,山西,,,0.0,擅长皮肤医疗美容整形专业,本人从事皮肤医疗美容整形专业多年，经验丰富，责任心强,20.0,0.0,0.0,0.0,2024-11-12 09:14:19,,,
696,关华锋,主治医师,临汾皮肤病医院,皮肤科,山西,,,0.0,擅长治疗痤疮，银屑病，湿疹。,科室常见病有湿疹，痤疮，银屑病，过敏性皮炎。,55.0,0.0,0.0,0.0,2025-01-05 10:42:18,,,
697,卫梅英,住院医师,太原欧瑞美医疗服务有限责任公司小店茂业天地医疗美容诊所,皮肤科,山西,,,0.0,"皮肤病的诊断治疗，尤其湿疹,疱疹方面",无,175.0,0.0,0.0,0.0,2024-06-22 10:12:10,,,
698,赵明杰,主治医师,临汾皮肤病医院,皮肤科,山西,100,4399.0,0.0,各种常见皮肤病与性病,毕业吉林医学院,,,,,,,,
从事皮肤科30余年,39663,0,4399,3950,2025-02-08 13:50:38,100,100.0,100.0,,,,,,,,,,
699,张月骞,住院医师,交城县人民医院,皮肤科,山西,,,0.0,颜面皮炎(激素脸、敏感肌、痤疮、酒糟鼻,,,,,,,,,
、玫瑰痤疮，脂溢性皮炎)，脱发、斑秃，,,,,,,,,,,,,,,,,,,
过敏性疾病(皮炎湿疹、荨麻疹、神经性皮炎，特应性皮炎)，色素病(痣、雀斑、黄褐斑、色斑、白癜风、太田痣)，疣(寻常疣、扁平疣、跖疣、传染性软疣)，癣(手足癣、甲癣、体股癣、头癣)，银屑病，带状疱疹，感染性皮肤病，性病(尖锐湿疣、淋病、梅毒)，激光、光子、医学美容等。,2020年-2024年于太原市中心医院皮肤科规范化培训；现就职于交城县人民医院皮肤科。,140,0,0,0,2024-09-19 11:54:51,,,,,,,,,,,,
700,冯婷婷,主治医师,山西省公共卫生临床中心,皮肤科,山西,100,10.0,0.0,淋病，梅毒，非淋，尖锐湿疣，生殖器疱疹，艾滋病，恐艾症心理疗愈，银屑病，痤疮，玫瑰痤疮，皮炎，湿疹，带状疱疹等疑难杂症。,科室常见病   2001至2006年就读于山西省医科大学临床专业  2016年毕业至今工作于山西省疾病预防控制中心 皮肤性病门诊 (注册于山西省公共卫生临床中心),128.0,0.0,10.0,10.0,2024-11-10 11:25:55,0.0,0.0,0.0
701,史佳玉,住院医师,临汾市第二人民医院,皮肤科,山西,,,0.0,常见过敏性疾病、湿疹、荨麻疹、带状疱疹、痤疮，疣、银屑病等。,硕士研究生，从事皮肤科工作五年余,63.0,0.0,0.0,0.0,2025-05-09 11:32:36,,,
702,王爱珍,副主任医师,文水县凤城镇卫生院,皮肤科,山西,99,1.0,0.0,擅长牛皮癣、皮炎湿疹、手足癣体股癣、疱疹、复发性毛囊炎疖肿、痤疮、酒渣鼻、脱发、敏感肌、激素皮炎、化妆品皮炎、痘坑疤印等各种皮肤病和损容性疾病,94年毕业于长治医学院，1999.8–2000.10进修于山西医科大第一医院皮肤性病科，前后奔赴北京、西安、苏州不断学习，积累了丰富的临床经验，此后一直从事皮肤性病20余年，对疑难性和损容性皮肤病有独到之处,112490.0,13.0,11235.0,11434.0,2020-08-03 15:53:19,100.0,100.0,99.0
703,贾海慧,住院医师,黎城县中医院,皮肤科,山西,100,211.0,0.0,皮肤科的常见病多发病的常规诊疗,本人在职山西省长治市黎城县中医院从事皮肤科工作二十余年，主要对皮肤科常见病多发病进行诊疗，愿意为广大皮肤科患服务。,1170.0,0.0,207.0,209.0,2021-08-20 17:05:19,100.0,100.0,100.0
704,乔淘,住院医师,平遥县人民医院,皮肤科,山西,99,279.0,0.0,各种皮肤病 脱发|疣|疱疹|细菌性皮肤病|真菌性皮肤病|动物性皮肤病|皮炎|湿疹|过敏性皮肤病|甲或甲沟疾病|物理性皮肤病|瘙痒性皮肤病|红斑丘疹鳞屑性疾病|结缔组织,从业三年，毕业于沈阳医学院，曾在太原山西医科大学进修一年,2547.0,0.0,275.0,278.0,2022-08-08 11:45:03,80.0,100.0,67.0
705,赵文华,副主任医师,吕梁市人民医院,皮肤科,山西,,,0.0,专业特色：皮肤性病、皮肤美容、激光治疗。擅长红斑鳞屑性皮病、色素性皮病、老年性皮病以及各类感染性皮病的诊疗。,副主任医师，吕梁市人民医院皮肤科副主任，美容主诊医师，山西医科大学本科学历，中华医学会会员，中国医师协会皮肤性病专科会员，山西省医师协会常委，山西省医学会第一届变态反应学专业委员会皮肤学组委员，山西省继续医学教育协会皮肤性病学分会委员，山西省医师协会血管外科专业委员会血管瘤、脉管畸形疾病学组第一届委员会常务委员。先后在中国人民北京301医院、中国协和医院皮肤科、山西医科大学第一医院整形科、西京医院进修学习，发表国家级省级论文6篇，获吕梁市科技进步一等奖一项，从事皮肤性病专业30年，擅长治疗红斑鳞屑性、色素性、老,180.0,0.0,0.0,0.0,2020-12-17 10:12:46,,,
706,白云,副主任医师,阳泉市第一人民医院,皮肤科,山西,100,77.0,0.0,擅长治疗各种细菌、病毒、真菌感染性皮肤病，变态反应性皮肤病，银屑病，痤疮，美容皮肤病及性传播疾病等。,白云，女，50岁，副主任医师。1997年毕业于长治医学院临床医学专业毕业，2006年北京协和医院皮肤科进修学习,560.0,0.0,73.0,68.0,2024-10-09 09:01:30,100.0,100.0,100.0
707,张紫燕,副主任医师,山西医科大学第一医院,皮肤科,山西,,,0.0,擅长皮肤科常见疾病的诊治，包括荨麻疹、湿疹、银屑病、真菌感染、白癜风等，从事激光美容的操作治疗。,主治医师，中国共产党党员。硕士研究生，2011年毕业于山西医科大学皮肤性病学专业。本科毕业于山西医科大学临床医学系。擅长皮肤性病常见病的诊断和治疗。,60.0,0.0,11.0,0.0,2023-01-15 09:23:14,,,
708,王晓伟,住院医师,康祥诊所,皮肤科,山西,100,1.0,0.0,各种顽固性痤疮 湿疹 神经性皮炎 牛皮癣等顽固性皮肤病。       祖传秘方治疗各种顽固性鼻炎 过敏性鼻炎,大专 函授本科,168.0,0.0,5.0,1.0,2021-03-28 10:38:13,0.0,0.0,0.0
709,郑佳宁,主治医师,大同市第一人民医院,皮肤科,山西,99,3.0,4.0,湿疹及婴儿湿疹、痤疮及玫瑰痤疮、银屑病、白癜风、斑秃等，皮肤科常见病的诊断和治疗。,郑佳宁，女，主治医师，2009年毕业于山西医科大学，毕业后在大同市第一人民医院皮肤科工作至今，2016年-2017年在空军总医院皮肤病医院进修学习。在多年的临床工作中对皮肤科常见及疑难性疾病的诊断和治疗都积累了丰富的经验。,297560.0,0.0,29746.0,25081.0,2017-11-07 08:46:05,99.0,99.0,99.0
710,王娇,主治医师,太原市中心医院,皮肤科,山西,100,10.0,1.0,擅长湿疹，皮炎，皮肤过敏，荨麻疹，痤疮（痘痘，青春痘），银屑病（牛皮癣），足癣（脚气），癣，甲癣（灰指甲），白癜风，皮肤白斑，咖啡斑，色斑，脱发，水疱性皮肤病等常见皮肤病诊疗。,多年皮肤科临床经验，擅长：湿疹，皮炎，皮肤过敏，荨麻疹，痤疮（痘痘，青春痘），银屑病（牛皮癣），足癣（脚气），癣，甲癣（灰指甲），白癜风，皮肤白斑，咖啡斑，色斑，脱发，水疱性皮肤病等常见皮肤病诊疗。,390.0,0.0,9.0,10.0,2022-11-17 10:37:58,100.0,100.0,100.0
711,张俊娥,副主任医师,国药同煤总医院,皮肤科,山西,,,0.0,湿疹、带状疱疹、银屑病,硕士研究生，副主任医师,130.0,0.0,0.0,0.0,2021-04-02 16:14:10,,,
712,常慧玲,副主任医师,山西白求恩医院,皮肤科,山西,100,12.0,0.0,大疱性皮肤病，毛发疾病,工作十年，北京大学第一医院皮肤科研修一年，主攻大疱病方向。,60.0,0.0,9.0,9.0,2023-10-13 16:32:09,0.0,0.0,0.0
713,李红,副主任医师,国药同煤总医院,皮肤科,山西,,,0.0,擅长皮肤病及性病的常见病，多发病的诊治，对皮肤疑难疾病的诊治，皮肤美容抗衰老方面也有着一定的临床经验。,李红，皮肤性病学硕士研究生，副主任医师，美容主诊医师，曾在北京大学第一医院皮肤科、成都华美紫鑫整形医院皮肤美容科、西京医院皮肤科进行学习。,91.0,0.0,0.0,0.0,2021-04-03 10:36:19,,,
714,李德龙,主任医师,山西省煤炭中心医院,皮肤科,山西,,,0.0,中西医结合治疗皮肤病及性病，尤其对银屑病，痤疮等疾病的诊治,主任医师，科副主任，从事临床工作20余年，擅长中西医结合治疗皮肤病及性病，尤其对银屑病，痤疮等疾病的诊治。,140.0,0.0,0.0,0.0,2020-07-27 18:10:15,,,
715,姚丽峰,主治医师,太原市中心医院,皮肤科,山西,100,343.0,0.0,湿疹，痤疮，足癣，带状疱疹，跖疣,姚丽峰，女，太原市中心医院，皮肤科，主治医师。山西医科大学皮肤病与性病学专业硕士，在皮肤病理方面有一定的造诣，擅长湿疹、带状疱疹、足癣、银屑病、白癜风、痤疮等皮肤科疾病的诊治。,3580.0,0.0,347.0,343.0,2022-03-05 11:43:04,100.0,100.0,100.0
716,宁静,主治医师,山西白求恩医院,皮肤科,山西,,,0.0,擅长皮肤美容光电治疗，注射美容，化学剥脱术，皮肤外科常规手术,,,,,,,,,
治疗方向:各种色斑问题，尤其黄褐斑，痤疮痘印痘坑，微整形注射改善面部轮廓皱纹等。,医疗美容科主治医师,180,0,0,0,2024-06-27 10:21:01,,,,,,,,,,,,
717,赵小利,主治医师,长治医学院附属和平医院,皮肤科,山西,100,176.0,0.0,常见皮肤病与性病的诊断与治疗,赵小利，女，主治医师，医学硕士，毕业于吉林大学。曾多次参加国内举行的各种皮肤科会议。擅长常见皮肤病与性病的诊断与治疗,1440.0,0.0,170.0,176.0,2023-08-06 10:28:58,100.0,100.0,100.0
718,毕志霞,主治医师,太原市中心医院,皮肤科,山西,100,6.0,0.0,擅长痤疮、带状疱疹、银屑病、皮炎湿疹等皮肤科常见病多发病的诊疗。,擅长：过敏性疾病，皮炎，湿疹，荨麻疹,,,,,,,,
免疫性疾病，疱病，,,,,,,,,,,,,,,,,,,
感染性疾病 痤疮 体癣，甲癣，带状疱疹，细菌性感染等疾病,,,,,,,,,,,,,,,,,,
毛发疾病，脱发。,80,0,8,6,2022-11-08 14:05:14,0,0.0,0.0,,,,,,,,,,
719,王霆,主治医师,山西省中西医结合医院,皮肤科,山西,,,0.0,皮肤常见病、多发病,待补充,186.0,0.0,1.0,0.0,2023-02-17 11:27:35,,,
720,李涛,主治医师,阳泉市第一人民医院,皮肤科,山西,99,138.0,0.0,待补充,待补充,959.0,0.0,129.0,131.0,2023-07-08 14:34:22,94.0,94.0,94.0
721,梁雁,主治医师,山西省运城市中心医院,皮肤科,山西,100,737.0,0.0,各种皮肤科常见病，如带状疱疹、神经性皮炎，寻常疣，皮炎湿疹等，及常见性病，如尖锐湿疣、梅毒等。,待补充,7680.0,1.0,745.0,732.0,2021-06-24 10:21:25,100.0,100.0,100.0
722,李雯,主治医师,太原市中心医院,皮肤科,山西,100,1.0,0.0,擅长皮炎、湿疹、痤疮、疱疹、荨麻疹、银屑病、天疱疮与类天疱疮、疣等各类皮肤病与性病的诊断和治疗。,主治医师，长期从事皮肤性病科临床工作，擅长皮炎、湿疹、荨麻疹、痤疮等皮肤病的治疗。,144.0,0.0,1.0,1.0,2022-10-30 09:33:53,0.0,0.0,0.0
723,高燕,主治医师,山西医科大学第二医院,皮肤科,山西,,,0.0,常见皮肤病及性病，面部屏障受损性疾病。,待补充,16.0,0.0,0.0,0.0,2021-08-14 16:12:26,,,
724,曹雪,主治医师,山西省运城市中心医院,皮肤科,山西,99,1.0,3.0,各种感染类皮肤病，物理性皮肤病，皮炎湿疹类过敏性疾病，痤疮、玫瑰痤疮等毛囊皮脂腺类疾病，提供美容方面等疾病的咨询，熟悉各种性病的治疗。,毕业于山西医科大学第二医院皮肤性病科，顺利获得执业医师证、住院医师规范化培训证明、毕业证等，在校期间发表多篇学术论文，现工作一年，熟悉各种常见皮肤病的诊疗！,134820.0,3.0,19253.0,19260.0,2021-07-09 14:08:18,99.0,99.0,99.0
725,刘晓蕾,主治医师,长治市第二人民医院,皮肤科,山西,100,55.0,0.0,诊治牛皮癣、疱疹、毛囊炎、脱发、雀斑、汗疱疹、皮炎、白癜风、湿疹、黄褐斑等皮肤病。,刘晓蕾，女，长治市第二人民医院，皮肤科，住院医师。临床擅长诊治牛皮癣、疱疹、毛囊炎、脱发、雀斑、汗疱疹、皮炎、白癜风、湿疹、黄褐斑等皮肤病。,413.0,0.0,41.0,20.0,2023-06-29 15:01:57,100.0,100.0,100.0
726,张倩,副主任医师,晋城市城区医疗集团,皮肤科,山西,,4.0,2.0,擅长皮肤病-性病-皮肤美容。,山西医科大学本科-硕士，晋城大医院皮肤性病科（地市级三甲医院）工作17年。,441.0,0.0,20.0,0.0,2024-04-18 10:02:45,,,
727,孙海娟,主治医师,大同市第三人民医院,皮肤科,山西,100,134.0,0.0,各种皮肤良恶性肿瘤，痤疮，银屑病，面部皮肤年轻化，皮肤光电治疗,待补充,1660.0,0.0,146.0,132.0,2022-06-27 14:58:32,100.0,100.0,100.0
728,宋军亮,主治医师,山西省运城市中心医院,皮肤科,山西,,,0.0,待补充,待补充,100.0,0.0,2.0,0.0,2022-04-29 13:52:53,,,
729,张翮,主治医师,五四一总医院,皮肤科,山西,99,520.0,1.0,擅长皮肤科常见病诊疗，如荨麻疹、带状疱疹、湿疹、过敏性皮炎、银屑病、真菌性皮肤病、大疱性皮肤病、白癜风、性病,本人是临床医学本科学历，主要从事皮肤性病专业临床治疗工作，2018年进修于北京空军总医院皮肤性病科,2892.0,0.0,478.0,517.0,2021-09-12 09:24:34,94.0,82.0,76.0
730,韩世娟,主治医师,古交矿区总医院,皮肤科,山西,,,0.0,痤疮、银屑病、湿疹、皮炎,从事皮肤性病学工作18年，毕业于山西医科大学大学临床医学专业，曾在北京空军总医院进修学习一年，擅长常见皮肤病性病诊治，尤其是痤疮、湿疹、皮炎的诊治有自己的心得！,261.0,0.0,1.0,0.0,2022-08-19 13:44:59,,,
731,刘平,副主任医师,吕梁市离石区人民医院,皮肤科,山西,100,365.0,0.0,擅长慢性荨麻疹，痤疮，银屑病，白癜风，皮肤癣，湿疹皮炎及性病，特长皮肤美容,1994年毕业于山西医科大汾阳学院，从事临床工作至今。其间曾先后到山西省人民医院、北京大学第一人民医院进修学习，发表论文专著多篇。,3870.0,0.0,361.0,364.0,2023-08-21 11:56:00,83.0,100.0,83.0
732,齐建玲,主治医师,侯马市医疗集团,皮肤科,山西,99,4.0,87.0,皮炎  湿疹   痤疮  银屑病    皮肤激光美容（光子嫩肤 ,,,,,,,,,
  果酸换肤   半导体激光脱毛   雀斑黄褐斑  老年斑等色素性疾病 ）   各种性病   （梅毒  尖锐湿疣   淋病  生殖器疱疹）,齐建玲   女  主治医师   长治医学院本科毕业   长期从事皮肤性病临床工作    2019年至2020年在西安空军医科大学第一附属医院进修学习,305697,0,43649,44481,2021-08-25 10:24:38,99.0,99.0,99,,,,,,,,,
733,刘秀燕,主治医师,临汾市人民医院,皮肤科,山西,99,692.0,0.0,皮肤科疾病，皮炎湿疹，银屑病，白癜风，疱病等,2007年毕业，一直奋战在临床一线，践行每一个医学生入校时的誓言！,5418.0,0.0,598.0,689.0,2020-02-13 19:03:16,100.0,100.0,100.0
734,崔彩霞,主治医师,临汾市尧都区医疗集团,皮肤科,山西,99,3.0,4.0,擅长皮肤性病多发病、常见病及各种疑难杂症的诊断和治疗，对重症银屑病及重症药疹的诊治与抢救有丰富的临床经验目前主要从事银屑病、痤疮、过敏性皮肤病、毛发疾病等方面的研究,擅长皮肤性病多发病、常见病及各种疑难杂症的诊断和治疗，对重症银屑病及重症药疹的诊治与抢救有丰富的临床经验目前主要从事银屑病、痤疮、过敏性皮肤病、毛发疾病等方面的研究,304104.0,0.0,37983.0,37887.0,2023-02-17 14:43:10,99.0,99.0,99.0
735,杨旭燕,住院医师,山西医科大学第一医院,皮肤科,山西,100,35.0,0.0,常见皮肤病如荨麻疹、过敏性皮炎、湿疹、痤疮、毛囊炎、病毒疣等,本人毕业于山西医科大学，硕士学位，从事皮肤病诊疗工作4年余，先后发表国内外论文4篇，目前就职于山西医科大学第一医院皮肤性病科,558.0,0.0,36.0,35.0,2024-01-21 10:07:50,0.0,0.0,0.0
736,刘艳湖,主治医师,临县人民医院,皮肤科,山西,99,407.0,0.0,皮炎湿疹等变态反应性疾病、细菌性皮肤病、病毒性皮肤病、真菌性皮肤病、痤疮、性传播疾病等常见病、多发病的诊治。激光美容、电离子切割、皮肤外科手术等疾病诊治。,中共党员，毕业于长治医学院临床医学专业，本科学历。从事皮肤科工作8年余，先后在吕梁市人民医院皮肤科，山西省人民医院皮肤科进修学习，具有扎实的理论基础及丰富的临床经验。,2334.0,0.0,375.0,406.0,2022-01-02 16:15:08,97.0,97.0,97.0
737,郭晓飞,主治医师,平遥县人民医院,皮肤科,山西,,,0.0,对痤疮，荨麻疹，神经性皮炎，尖锐湿疣，梅毒，艾滋等皮肤性病科的常见病，多发病有丰富的临床经验和独到的治疗方法。,毕业于山西医科大学，多次在上海，北京上级医院进修学习，对皮肤性病科的疑难杂症有深入的研究，曾在多家医学杂志上发表论文。,144.0,0.0,5.0,0.0,2018-04-03 09:51:19,,,
738,董阳莉,主治医师,武乡县医疗集团,皮肤科,山西,,,0.0,各种常见皮肤病的咨询、诊断、治疗，性病的咨询及检验建议。,长治医学院毕业后，省人民医院进修1年，山西医科大学附属第一医院规培3年，从事本专业近10年。,10.0,0.0,1.0,0.0,2024-11-14 10:09:52,,,
